id,survey_date,stream,distance,type,species,gravel,life_stage,sex,adipose_fin,spawning_success,predation,notes,survey_year,carcass_age_hours,standard_length,width,redd_substrate,source,source_file,ec5_uuid,created_at,lat,lon,gps_accuracy,utm_northing,utm_easting,utm_zone,photo,location,activity
112115030.0,2015-11-21,Piper's Creek,700,dead,chum,,adult,female,yes,spawned,yes,,2015,72.0,24.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115031.0,2015-11-21,Piper's Creek,700,dead,chum,,adult,female,yes,spawned,yes,,2015,72.0,22.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115032.0,2015-11-21,Piper's Creek,700,dead,chum,,adult,male,yes,spawned,yes,,2015,96.0,29.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115033.0,2015-11-21,Piper's Creek,720,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115034.0,2015-11-21,Piper's Creek,720,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115035.0,2015-11-21,Piper's Creek,800,dead,chum,,adult,male,yes,spawned,yes,,2015,96.0,26.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115036.0,2015-11-21,Piper's Creek,800,dead,chum,,adult,female,yes,,yes,,2015,120.0,25.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115037.0,2015-11-21,Piper's Creek,800,dead,chum,,adult,female,yes,spawned,no,,2015,72.0,26.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115038.0,2015-11-21,Piper's Creek,800,dead,chum,,adult,female,yes,spawned,no,,2015,96.0,23.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115039.0,2015-11-21,Piper's Creek,875,dead,chum,,adult,female,yes,spawned,no,,2015,72.0,25.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115040.0,2015-11-21,Piper's Creek,875,dead,chum,,adult,female,yes,spawned,no,,2015,96.0,24.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115041.0,2015-11-21,Piper's Creek,875,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115042.0,2015-11-21,Piper's Creek,885,dead,chum,,adult,female,yes,spawned,yes,,2015,96.0,24.5,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115043.0,2015-11-21,Piper's Creek,885,dead,chum,,adult,female,yes,spawned,yes,,2015,72.0,28.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115044.0,2015-11-21,Piper's Creek,890,dead,chum,,adult,female,yes,spawned,no,,2015,96.0,25.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115045.0,2015-11-21,Piper's Creek,890,dead,coho,,adult,male,yes,unspawned,no,,2015,48.0,27.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115046.0,2015-11-21,Piper's Creek,900,dead,chum,,adult,male,yes,unspawned,no,,2015,72.0,30.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115047.0,2015-11-21,Piper's Creek,900,dead,chum,,adult,female,yes,spawned,no,,2015,96.0,26.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115048.0,2015-11-21,Piper's Creek,905,dead,chum,,adult,male,yes,spawned,no,,2015,48.0,26.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115049.0,2015-11-21,Piper's Creek,905,dead,chum,,adult,male,yes,partially spawned,no,,2015,48.0,30.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115050.0,2015-11-21,Piper's Creek,945,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115051.0,2015-11-21,Piper's Creek,945,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115052.0,2015-11-21,Piper's Creek,1040,dead,chum,,adult,male,yes,unspawned,yes,,2015,96.0,29.0,6.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115053.0,2015-11-21,Piper's Creek,1050,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115054.0,2015-11-21,Piper's Creek,1050,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115056.0,2015-11-21,Piper's Creek,1120,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115057.0,2015-11-21,Piper's Creek,1120,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115058.0,2015-11-21,Piper's Creek,1120,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115059.0,2015-11-21,Piper's Creek,1120,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115060.0,2015-11-21,Piper's Creek,1130,dead,chum,,adult,female,yes,spawned,yes,,2015,48.0,26.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115061.0,2015-11-21,Piper's Creek,1175,dead,chum,,adult,female,yes,spawned,no,,2015,72.0,26.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115062.0,2015-11-21,Piper's Creek,1175,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115063.0,2015-11-21,Piper's Creek,1175,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115064.0,2015-11-21,Piper's Creek,1180,dead,chum,,adult,male,yes,spawned,no,,2015,72.0,31.0,6.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115065.0,2015-11-21,Piper's Creek,1180,dead,chum,,adult,male,yes,partially spawned,no,,2015,96.0,27.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115066.0,2015-11-21,Piper's Creek,1190,dead,chum,,adult,female,yes,spawned,no,,2015,24.0,25.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115067.0,2015-11-21,Piper's Creek,1200,dead,chum,,adult,male,yes,spawned,yes,,2015,72.0,25.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115068.0,2015-11-21,Piper's Creek,1210,dead,chum,,adult,male,yes,spawned,no,,2015,24.0,29.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115069.0,2015-11-21,Piper's Creek,1230,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115070.0,2015-11-21,Piper's Creek,1240,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115071.0,2015-11-21,Piper's Creek,1260,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115072.0,2015-11-21,Piper's Creek,1260,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115073.0,2015-11-21,Piper's Creek,1260,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115074.0,2015-11-21,Piper's Creek,1260,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115075.0,2015-11-21,Piper's Creek,1260,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115076.0,2015-11-21,Piper's Creek,1275,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115077.0,2015-11-21,Piper's Creek,1275,dead,chum,,adult,male,yes,,yes,,2015,96.0,29.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115078.0,2015-11-21,Piper's Creek,1280,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115079.0,2015-11-21,Piper's Creek,1290,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115080.0,2015-11-21,Piper's Creek,1290,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115081.0,2015-11-21,Piper's Creek,1290,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115082.0,2015-11-21,Piper's Creek,1290,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115083.0,2015-11-21,Piper's Creek,1330,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115084.0,2015-11-21,Piper's Creek,1350,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115085.0,2015-11-21,Piper's Creek,1370,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115086.0,2015-11-21,Piper's Creek,1385,dead,chum,,adult,male,yes,spawned,no,,2015,48.0,30.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115087.0,2015-11-21,Piper's Creek,1410,dead,chum,,adult,male,yes,unspawned,no,,2015,36.0,27.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115088.0,2015-11-21,Piper's Creek,1420,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115089.0,2015-11-21,Piper's Creek,1420,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115090.0,2015-11-21,Piper's Creek,1420,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115091.0,2015-11-21,Piper's Creek,1425,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115092.0,2015-11-21,Piper's Creek,1470,remnant,chum,,adult,female,,spawned,yes,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115093.0,2015-11-21,Piper's Creek,1485,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115094.0,2015-11-21,Piper's Creek,1490,dead,chum,,adult,male,yes,spawned,no,,2015,48.0,30.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115095.0,2015-11-21,Piper's Creek,1490,dead,chum,,adult,male,yes,partially spawned,yes,,2015,24.0,27.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115096.0,2015-11-21,Piper's Creek,1500,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115097.0,2015-11-21,Piper's Creek,1515,live,chum,,adult,female,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115098.0,2015-11-21,Piper's Creek,1515,live,chum,,adult,,,,,,2015,,,,riffle,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115099.0,2015-11-21,Piper's Creek,1520,live,chum,,adult,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115100.0,2015-11-21,Piper's Creek,1530,redd,chum,,adult,male,,,,100 & 101 appear to be spawning over redd,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115101.0,2015-11-21,Piper's Creek,1530,redd,chum,,adult,female,,,,100 & 101 appear to be spawning over redd,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115102.0,2015-11-21,Piper's Creek,1530,live,chum,,adult,,,,,,2015,48.0,,,riffle,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115103.0,2015-11-21,Piper's Creek,1530,dead,chum,,adult,male,yes,spawned,yes,,2015,48.0,25.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115104.0,2015-11-21,Piper's Creek,1570,dead,chum,,adult,male,yes,,yes,,2015,12.0,29.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115105.0,2015-11-21,Piper's Creek,1575,dead,chum,,adult,male,yes,partially spawned,no,,2015,36.0,24.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115106.0,2015-11-21,Piper's Creek,1625,dead,chum,,adult,male,yes,,yes,,2015,,25.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115107.0,2015-11-21,Piper's Creek,1640,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115108.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115109.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115110.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115111.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115112.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115113.0,2015-11-21,Piper's Creek,1645,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115114.0,2015-11-21,Piper's Creek,1650,dead,chum,,adult,male,yes,partially spawned,no,,2015,72.0,28.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115115.0,2015-11-21,Piper's Creek,1695,dead,chum,,adult,male,yes,spawned,no,,2015,36.0,23.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115116.0,2015-11-21,Piper's Creek,1705,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115117.0,2015-11-21,Piper's Creek,1740,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115118.0,2015-11-21,Piper's Creek,1740,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115119.0,2015-11-21,Piper's Creek,1740,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115120.0,2015-11-21,Piper's Creek,1740,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115121.0,2015-11-21,Piper's Creek,1740,dead,chum,,adult,male,yes,partially spawned,no,,2015,48.0,27.0,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115122.0,2015-11-21,Piper's Creek,1740,remnant,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115123.0,2015-11-21,Piper's Creek,1750,redd,,,,,,,,Active Redd,2015,,,,riffle,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115124.0,2015-11-21,Piper's Creek,1750,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115125.0,2015-11-21,Piper's Creek,1750,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115126.0,2015-11-21,Piper's Creek,1750,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115127.0,2015-11-21,Piper's Creek,1750,live,cutthroat,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115128.0,2015-11-21,Piper's Creek,1750,dead,chum,,adult,female,yes,spawned,no,,2015,48.0,23.5,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115129.0,2015-11-21,Piper's Creek,1765,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115130.0,2015-11-21,Piper's Creek,1765,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115131.0,2015-11-21,Piper's Creek,1765,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115132.0,2015-11-21,Piper's Creek,1765,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115133.0,2015-11-21,Piper's Creek,1770,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115134.0,2015-11-21,Piper's Creek,1785,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115135.0,2015-11-21,Piper's Creek,1785,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115136.0,2015-11-21,Piper's Creek,1785,dead,chum,,adult,male,yes,spawned,no,,2015,72.0,31.0,6.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115137.0,2015-11-21,Piper's Creek,1810,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115138.0,2015-11-21,Piper's Creek,1810,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115139.0,2015-11-21,Piper's Creek,1810,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115140.0,2015-11-21,Piper's Creek,1850,dead,chum,,adult,male,yes,partially spawned,yes,,2015,72.0,27.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115141.0,2015-11-21,Piper's Creek,1860,remnant,coho,,,,,,yes,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115142.0,2015-11-21,Piper's Creek,1870,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115143.0,2015-11-21,Piper's Creek,1870,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115144.0,2015-11-21,Piper's Creek,1870,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115145.0,2015-11-21,Piper's Creek,1875,dead,chum,,adult,female,yes,spawned,yes,,2015,96.0,27.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115146.0,2015-11-21,Piper's Creek,1875,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115147.0,2015-11-21,Piper's Creek,1910,live,cutthroat,,,male,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115148.0,2015-11-21,Piper's Creek,1910,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115149.0,2015-11-21,Piper's Creek,1925,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115150.0,2015-11-21,Piper's Creek,1925,dead,chum,,adult,male,yes,,yes,,2015,12.0,29.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115151.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115152.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115153.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115154.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115155.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115156.0,2015-11-21,Piper's Creek,1950,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115157.0,2015-11-21,Piper's Creek,1950,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115158.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115159.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115160.0,2015-11-21,Piper's Creek,1950,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115161.0,2015-11-21,Piper's Creek,2030,dead,chum,,adult,female,yes,partially spawned,no,,2015,12.0,27.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115162.0,2015-11-21,Piper's Creek,2040,live,chum,,adult,male,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115163.0,2015-11-21,Piper's Creek,2050,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115164.0,2015-11-21,Piper's Creek,2050,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115165.0,2015-11-21,Venema Creek,50,dead,chum,,adult,male,yes,spawned,yes,,2015,24.0,25.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115166.0,2015-11-21,Venema Creek,150,dead,chum,,adult,male,yes,,yes,,2015,36.0,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115167.0,2015-11-21,Venema Creek,200,dead,chum,,adult,male,yes,partially spawned,no,,2015,96.0,28.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115168.0,2015-11-21,Venema Creek,215,dead,chum,,adult,male,yes,partially spawned,no,,2015,12.0,25.5,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112115169.0,2015-11-21,Venema Creek,220,dead,chum,,adult,male,yes,unspawned,no,,2015,36.0,26.5,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815001.0,2015-11-21,Piper's Creek,0,dead,chum,,adult,male,yes,spawned,scavenged,"Eyes only scavenged original distance: Beach
0",2015,48.0,27.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815002.0,2015-11-21,Piper's Creek,0,live,coho,,adult,male,no,,no,"Hatchery; unlikely spawned original distance: Beach
0",2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815003.0,2015-11-21,Piper's Creek,0,dead,chum,,adult,male,yes,partially spawned,yes," original distance: Beach
0",2015,48.0,25.0,4.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815004.0,2015-11-21,Piper's Creek,190,remnant,chum,,,,,,scavenged,Eyes only scavenged,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815005.0,2015-11-21,Piper's Creek,210,dead,chum,,adult,female,yes,spawned,no,,2015,24.0,25.5,4.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815006.0,2015-11-21,Piper's Creek,310,dead,chum,,adult,female,yes,unspawned,no,"F seemed to have full, but undeveloped eggs",2015,12.0,26.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815007.0,2015-11-21,Piper's Creek,380,dead,chum,,adult,male,yes,partially spawned,scavenged,Eyes only scavenged,2015,72.0,29.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815008.0,2015-11-21,Piper's Creek,490,remnant,chum,,adult,female,yes,,,,2015,96.0,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815009.0,2015-11-21,Piper's Creek,525,dead,chum,,adult,male,yes,spawned,scavenged,Eyes only scavenged,2015,24.0,27.5,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815010.0,2015-11-21,Piper's Creek,525,dead,chum,,adult,female,yes,unspawned,scavenged,Eyes only scavenged,2015,48.0,24.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815011.0,2015-11-21,Piper's Creek,530,live,chum,,adult,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815012.0,2015-11-21,Piper's Creek,530,live,cutthroat,,,,,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815013.0,2015-11-21,Piper's Creek,535,dead,chum,,adult,female,yes,spawned,scavenged,Eyes only scavenged,2015,48.0,28.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815014.0,2015-11-21,Piper's Creek,565,dead,chum,,adult,female,yes,spawned,yes,* non-spawning chum; ocean coloration,2015,8.0,30.0,5.5,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815015.0,2015-11-21,Piper's Creek,565,dead,chum,,adult,female,yes,spawned,yes,,2015,60.0,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815016.0,2015-11-21,Piper's Creek,575,dead,chum,,adult,male,yes,partially spawned,scavenged,Eyes only scavenged,2015,60.0,27.0,5.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815017.0,2015-11-21,Piper's Creek,630,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815018.0,2015-11-21,Piper's Creek,630,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815019.0,2015-11-21,Piper's Creek,630,live,chum,,adult,female,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815020.0,2015-11-21,Piper's Creek,630,live,chum,,adult,,yes,,,,2015,,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815021.0,2015-11-21,Piper's Creek,660,remnant,chum,,adult,male,,spawned,yes,,2015,48.0,,,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
112815022.0,2015-11-21,Piper's Creek,670,dead,chum,,adult,male,yes,partially spawned,scavenged,Eyes only scavenged,2015,48.0,30.0,6.0,,scanned,salmon_2015_scanned_raw.csv,,,,,,,,,,,
