id,survey_date,stream,distance,type,species,gravel,life_stage,sex,adipose_fin,spawning_success,predation,notes,survey_year,carcass_age_hours,standard_length,width,redd_substrate,source,source_file,ec5_uuid,created_at,lat,lon,gps_accuracy,utm_northing,utm_easting,utm_zone,photo,location,activity
111817013.0,2017-11-18,Piper's Creek,50,live,chum,,adult,,yes,,-,Inside railroad culvert,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817014.0,2017-11-18,Piper's Creek,50,dead,,,adult,male,yes,unspawned,-,Inside railroad culvert,2017,48.0,28.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817015.0,2017-11-18,Piper's Creek,50,dead,chum,,adult,female,yes,,scavenged,Inside railroad culvert,2017,48.0,24.0,4.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817016.0,2017-11-18,Piper's Creek,50,remnant,chum,,adult,male,,,scavenged,Inside railroad culvert,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817017.0,2017-11-18,Piper's Creek,175,remnant,coho,,adult,,,,scavenged,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817018.0,2017-11-18,Piper's Creek,200,remnant,chum,,adult,female,,spawned,scavenged,,2017,72.0,25.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817019.0,2017-11-18,Piper's Creek,200,remnant,chum,,adult,,,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817020.0,2017-11-18,Piper's Creek,200,live,chum,,adult,male,,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817021.0,2017-11-18,Piper's Creek,250,dead,chum,,adult,male,yes,spawned,scavenged,,2017,48.0,31.0,6.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817022.0,2017-11-18,Piper's Creek,250,dead,chum,,adult,male,yes,partially spawned,scavenged,,2017,120.0,30.0,7.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817023.0,2017-11-18,Piper's Creek,300,live,chum,,adult,female,,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817024.0,2017-11-18,Piper's Creek,300,dead,chum,,adult,female,yes,spawned,scavenged,Heavily scavenged,2017,48.0,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817025.0,2017-11-18,Piper's Creek,300,dead,chum,,adult,female,yes,spawned,scavenged,Heavily scavenged,2017,72.0,28.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817026.0,2017-11-18,Piper's Creek,310,dead,chum,,adult,male,yes,partially spawned,no,,2017,24.0,29.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817027.0,2017-11-18,Piper's Creek,310,dead,chum,,adult,female,yes,,no,,2017,48.0,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817028.0,2017-11-18,Piper's Creek,310,redd,chum,,adult,female,-,,-,Guarding redd?,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817029.0,2017-11-18,Piper's Creek,310,redd,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817030.0,2017-11-18,Piper's Creek,310,redd,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817031.0,2017-11-18,Piper's Creek,315,dead,chum,,adult,male,yes,spawned,scavenged,,2017,24.0,30.0,5.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817032.0,2017-11-18,Piper's Creek,475,dead,chum,,adult,male,yes,partially spawned,scavenged,,2017,,26.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817033.0,2017-11-18,Piper's Creek,475,dead,chum,,adult,male,yes,partially spawned,scavenged,,2017,,26.0,4.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817034.0,2017-11-18,Piper's Creek,475,dead,chum,,adult,male,yes,spawned,scavenged,,2017,60.0,28.0,5.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817035.0,2017-11-18,Piper's Creek,475,dead,chum,,adult,male,yes,spawned,no,,2017,,31.0,5.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817036.0,2017-11-18,Piper's Creek,450,dead,chum,,adult,female,yes,,scavenged,,2017,120.0,24.0,4.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817037.0,2017-11-18,Piper's Creek,500,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817038.0,2017-11-18,Piper's Creek,510,dead,chum,,adult,male,yes,partially spawned,no,,2017,48.0,26.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817039.0,2017-11-18,Piper's Creek,510,dead,chum,,adult,female,yes,partially spawned,no,,2017,24.0,30.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817040.0,2017-11-18,Piper's Creek,510,dead,chum,,adult,male,yes,spawned,scavenged,,2017,96.0,28.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817041.0,2017-11-18,Piper's Creek,550,dead,coho,,adult,male,no,unspawned,no,Clipped adipose,2017,24.0,24.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817042.0,2017-11-18,Piper's Creek,550,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817043.0,2017-11-18,Piper's Creek,550,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817044.0,2017-11-18,Piper's Creek,600,live,chum,,adult,male,yes,,-,Barely alive,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817045.0,2017-11-18,Piper's Creek,600,dead,chum,,adult,female,yes,spawned,scavenged,,2017,24.0,26.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817046.0,2017-11-18,Piper's Creek,650,dead,chum,,adult,male,yes,spawned,no,,2017,96.0,33.0,7.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817047.0,2017-11-18,Piper's Creek,650,dead,chum,,adult,female,yes,,no,,2017,24.0,27.0,5.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817048.0,2017-11-18,Piper's Creek,650,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817049.0,2017-11-18,Piper's Creek,650,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817050.0,2017-11-18,Piper's Creek,700,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817051.0,2017-11-18,Piper's Creek,700,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817052.0,2017-11-18,Piper's Creek,700,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817053.0,2017-11-18,Piper's Creek,700,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817054.0,2017-11-18,Piper's Creek,700,dead,chum,,adult,male,yes,spawned,scavenged,,2017,96.0,29.0,5.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817055.0,2017-11-18,Piper's Creek,700,live,cutthroat,,r,-,-,,-,Under car bridge,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817056.0,2017-11-18,Piper's Creek,720,dead,chum,,adult,male,yes,spawned,scavenged,,2017,24.0,29.0,7.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817057.0,2017-11-18,Piper's Creek,725,live,chum,,adult,-,-,,-,Under car bridge,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817058.0,2017-11-18,Piper's Creek,725,live,chum,,adult,-,-,,-,Under car bridge,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817059.0,2017-11-18,Piper's Creek,725,live,chum,,adult,-,-,,-,Under car bridge,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817060.0,2017-11-18,Piper's Creek,750,live,coho,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817061.0,2017-11-18,Piper's Creek,795,dead,chum,,adult,female,yes,spawned,no,,2017,42.0,26.0,5.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817062.0,2017-11-18,Piper's Creek,795,redd,chum,,adult,female,-,,-,Redd,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817063.0,2017-11-18,Piper's Creek,800,dead,chum,,adult,male,yes,spawned,scavenged,,2017,96.0,31.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817064.0,2017-11-18,Piper's Creek,810,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817065.0,2017-11-18,Piper's Creek,810,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817066.0,2017-11-18,Piper's Creek,810,live,chum,,adult,male,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817067.0,2017-11-18,Piper's Creek,810,live,chum,,adult,male,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817068.0,2017-11-18,Piper's Creek,810,dead,chum,,adult,male,yes,spawned,no,,2017,72.0,30.5,7.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817069.0,2017-11-18,Piper's Creek,840,live,chum,,adult,male,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817070.0,2017-11-18,Piper's Creek,840,live,chum,,adult,male,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817071.0,2017-11-18,Piper's Creek,840,live,chum,,adult,female,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817072.0,2017-11-18,Piper's Creek,840,live,chum,,adult,female,-,,,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817073.0,2017-11-18,Piper's Creek,850,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817074.0,2017-11-18,Piper's Creek,860,dead,chum,,adult,male,yes,spawned,scavenged,,2017,48.0,30.0,6.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817075.0,2017-11-18,Piper's Creek,900,dead,chum,,adult,female,yes,spawned,scavenged,,2017,48.0,26.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817076.0,2017-11-18,Piper's Creek,920,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817077.0,2017-11-18,Piper's Creek,920,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817078.0,2017-11-18,Piper's Creek,920,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817079.0,2017-11-18,Piper's Creek,920,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817080.0,2017-11-18,Piper's Creek,920,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817081.0,2017-11-18,Piper's Creek,920,live,coho,,jack?,-,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817082.0,2017-11-18,Piper's Creek,925,dead,coho,,adult,male,no,spawned,no,,2017,48.0,26.0,5.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817083.0,2017-11-18,Piper's Creek,975,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817084.0,2017-11-18,Piper's Creek,975,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817085.0,2017-11-18,Piper's Creek,975,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817086.0,2017-11-18,Piper's Creek,975,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817087.0,2017-11-18,Piper's Creek,1000,dead,chum,,adult,female,yes,spawned,scavenged,,2017,48.0,28.0,5.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817088.0,2017-11-18,Piper's Creek,1025,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817089.0,2017-11-18,Piper's Creek,1025,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817090.0,2017-11-18,Piper's Creek,1025,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817091.0,2017-11-18,Piper's Creek,1025,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817092.0,2017-11-18,Piper's Creek,1025,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817093.0,2017-11-18,Piper's Creek,1100,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817094.0,2017-11-18,Piper's Creek,1100,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817095.0,2017-11-18,Piper's Creek,1100,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817096.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817097.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817098.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817099.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817100.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817101.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817102.0,2017-11-18,Piper's Creek,1150,dead,chum,,adult,female,yes,partially spawned,scavenged,,2017,72.0,27.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817103.0,2017-11-18,Piper's Creek,1150,dead,coho,,jack?,male,no,unspawned,no,,2017,24.0,13.0,3.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817104.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817105.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817106.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817107.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817108.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817109.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817110.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817111.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817112.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817113.0,2017-11-18,Piper's Creek,1150,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817114.0,2017-11-18,Piper's Creek,1175,redd,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817115.0,2017-11-18,Piper's Creek,1175,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817116.0,2017-11-18,Piper's Creek,1175,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817117.0,2017-11-18,Piper's Creek,1175,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817118.0,2017-11-18,Piper's Creek,1175,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817119.0,2017-11-18,Piper's Creek,1175,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817120.0,2017-11-18,Piper's Creek,1175,dead,chum,,adult,female,yes,spawned,scavenged,,2017,48.0,27.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817121.0,2017-11-18,Piper's Creek,1175,dead,chum,,adult,male,yes,unspawned,scavenged,,2017,12.0,31.0,7.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817122.0,2017-11-18,Piper's Creek,1300,dead,chum,,adult,,yes,spawned,scavenged,,2017,96.0,29.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817123.0,2017-11-18,Piper's Creek,1350,dead,chum,,adult,male,yes,partially spawned,no,,2017,48.0,27.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817124.0,2017-11-18,Piper's Creek,1375,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817125.0,2017-11-18,Piper's Creek,1375,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817126.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817127.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817128.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817129.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817130.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817131.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817132.0,2017-11-18,Piper's Creek,1400,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817133.0,2017-11-18,Piper's Creek,1435,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817134.0,2017-11-18,Piper's Creek,1435,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817135.0,2017-11-18,Piper's Creek,1435,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817136.0,2017-11-18,Piper's Creek,1435,dead,chum,,adult,male,yes,spawned,scavenged,,2017,96.0,29.0,6.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817137.0,2017-11-18,Piper's Creek,1450,dead,chum,,adult,female,yes,spawned,scavenged,,2017,48.0,27.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817138.0,2017-11-18,Piper's Creek,1450,dead,chum,,adult,female,yes,,yes,,2017,48.0,26.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817139.0,2017-11-18,Piper's Creek,1490,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817140.0,2017-11-18,Piper's Creek,1490,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817141.0,2017-11-18,Piper's Creek,1490,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817142.0,2017-11-18,Piper's Creek,1490,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817143.0,2017-11-18,Piper's Creek,1500,redd,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817144.0,2017-11-18,Piper's Creek,1500,redd,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817145.0,2017-11-18,Piper's Creek,1500,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817146.0,2017-11-18,Piper's Creek,1500,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817147.0,2017-11-18,Piper's Creek,1510,redd,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817148.0,2017-11-18,Piper's Creek,1510,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817149.0,2017-11-18,Piper's Creek,1510,live,chum,,adult,female,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817150.0,2017-11-18,Piper's Creek,1510,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817151.0,2017-11-18,Piper's Creek,1540,dead,chum,,adult,female,yes,unspawned,no,,2017,24.0,27.0,5.0,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817152.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817153.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817154.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817155.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817156.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,scavenged,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817157.0,2017-11-18,Piper's Creek,1550,live,chum,,adult,,-,,scavenged,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817158.0,2017-11-18,Piper's Creek,1550,remnant,chum,,adult,female,-,,scavenged,30ft off channel,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817159.0,2017-11-18,Piper's Creek,1550,remnant,chum,,adult,female,-,,scavenged,30ft off channel,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817160.0,2017-11-18,Piper's Creek,1550,remnant,chum,,adult,female,-,,scavenged,30ft off channel,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817161.0,2017-11-18,Piper's Creek,1550,remnant,chum,,adult,male,-,,scavenged,30ft off channel,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817162.0,2017-11-18,Piper's Creek,1550,remnant,coho,,adult,,-,,scavenged,30ft off channel,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817163.0,2017-11-18,Piper's Creek,1580,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817164.0,2017-11-18,Piper's Creek,1580,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817165.0,2017-11-18,Piper's Creek,1600,dead,chum,,adult,male,yes,spawned,scavenged,,2017,48.0,26.0,4.5,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817166.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,male,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817167.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817168.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817169.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817170.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817171.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817172.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817173.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817174.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817175.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
111817176.0,2017-11-18,Piper's Creek,1600,live,chum,,adult,,-,,-,,2017,,,,,scanned,salmon_2017_scanned_raw.csv,,,,,,,,,,,
